InfrastructureID,Date,Time,Observers,Segment,TreeNumber,CommonName,Genus,Species,DBH,Comments
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,11,Serviceberry,Amelanchier,arborea,1.7,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,12,Serviceberry,Amelanchier,arborea,1.9,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,13,Manitoba Maple,Acer,negundo,46,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,14,Manitoba Maple,Acer,negundo,20.1,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,15,Staghorn Sumac,Rhus,typhina,2.4,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,16,Staghorn Sumac,Rhus,typhina,4.7,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,17,Staghorn Sumac,Rhus,typhina,4.5,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,18,Staghorn Sumac,Rhus,typhina,3.3,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,19,Staghorn Sumac,Rhus,typhina,5.4,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,20,Staghorn Sumac,Rhus,typhina,4.9,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,21,Staghorn Sumac,Rhus,typhina,1.5,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,22,Staghorn Sumac,Rhus,typhina,2.3,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,23,Staghorn Sumac,Rhus,typhina,2,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,24,Hackberry,Celtis,occidentalis,2,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,25,Manitoba Maple,Acer,negundo,2.1,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,26,Serviceberry,Amelanchier,arborea,"3,5+3,7",
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,27,Red Maple,Acer,rubrum,3.9,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,28,Columnar Oak,Quercus,robur 'Crimson Spire',4.5,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,29,Manitoba Maple,Acer,negundo,3.2,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,30,Pin Cherry,Prunus,pensylvanica,2,
RV-VSMPE-34,06-09-2023,12:15,"AZ,IR",1,31,Serviceberry,Amelanchier,arborea,"3,2+3",
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,1,Elm,Ulmus,,5.5,Which one?
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,2,Green Ash,Fraxinus,pennsylvanica,48,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,3,Eastern Cottonwood,Populus,deltoides,6.3,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,4,Green Ash,Fraxinus,pennsylvanica,45.1,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,5,Elm,Ulmus,,5,Which one?
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,6,Kentucky Coffee Tree,Gymnocladus,dioicus,4,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,7,Elm,Ulmus,,6.3,Which one?
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,8,Green Ash,Fraxinus,pennsylvanica,37.7,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,9,Ginkgo,Ginkgo,biloba,3.7,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,10,Red Maple,Acer,rubrum,19.8,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,11,Silver Maple,Acer,saccharinum,21.2,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,12,Honey Locust,Gleditsia,triacanthos,9.8,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,13,Silver Maple,Acer,saccharinum,12.7,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,14,Ginkgo,Ginkgo,biloba,3.3,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,15,Silver Maple,Acer,saccharinum,4.8,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,16,Green Ash,Fraxinus,pennsylvanica,33.3,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,17,Homestead Elm,Ulmus,'Homestead',20.5,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,18,Norway Maple,Acer,platanoides,56.4,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,19,Silver Maple,Acer,saccharinum,29.9,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,20,Norway Maple,Acer,platanoides,35.2,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,21,Silver Maple,Acer,saccharinum,35,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,22,Silver Maple,Acer,saccharinum,38.9,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,23,Silver Maple,Acer,saccharinum,37.6,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,24,Honey Locust,Gleditsia,triacanthos,5.3,
SS-VSMPE-34,06-09-2023,12:40,"AZ,IR",NA,25,Silver Maple,Acer,saccharinum,23.2,
RV-VSMPE-40,06/16/2023,10:30,"AZ,IR",1,1,Hackberry,Celtis,occidentalis,18,
RV-VSMPE-40,06/16/2023,10:30,"AZ,IR",1,2,Japanese Lilac,Syringa,reticulata,5.5,
RV-VSMPE-40,06/16/2023,10:30,"AZ,IR",1,3,Manitoba Maple,Acer,negundo,21.3,
RV-VSMPE-40,06/16/2023,10:30,"AZ,IR",1,4,Manitoba Maple,Acer,negundo,3.9,
RV-VSMPE-40,06/16/2023,10:30,"AZ,IR",1,5,Green Ash,Fraxinus,pennsylvanica,"4,7+3,7+12,6",
RV-VSMPE-40,06/16/2023,10:30,"AZ,IR",2,6,Manitoba Maple,Acer,negundo,18.4,
RV-VSMPE-40,06/16/2023,10:30,"AZ,IR",2,7,Hackberry,Celtis,occidentalis,17.8,
RV-VSMPE-40,06/16/2023,10:30,"AZ,IR",2,8,Hackberry,Celtis,occidentalis,14.4,
RV-VSMPE-40,06/16/2023,10:30,"AZ,IR",2,9,Hackberry,Celtis,occidentalis,8.5,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,1,Honey Locust,Gleditsia,triacanthos,4,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,2,Kentucky Coffee Tree,Gymnocladus,dioicus,5.2,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,3,Honey Locust,Gleditsia,triacanthos,3.9,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,4,Norway Maple,Acer,platanoides,22.1,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,5,Norway Maple,Acer,platanoides,14.5,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,6,Kentucky Coffee Tree,Gymnocladus,dioicus,4.3,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,7,Norway Maple,Acer,platanoides,36.8,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,8,Green Ash,Fraxinus,pennsylvanica,53.2,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,9,Norway Maple,Acer,platanoides,15.9,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,10,Norway Maple,Acer,platanoides,48.5,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,11,Green Ash,Fraxinus,pennsylvanica,30.6,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,12,Honey Locust,Gleditsia,triacanthos,6.6,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,13,Norway Maple,Acer,platanoides,28.9,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,14,Norway Maple,Acer,platanoides,19.8,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,15,Green Ash,Fraxinus,pennsylvanica,47.7,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,16,Green Ash,Fraxinus,pennsylvanica,37.8,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,17,Green Ash,Fraxinus,pennsylvanica,41.2,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,18,Kentucky Coffee Tree,Gymnocladus,dioicus,4,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,19,Japanese Lilac,Syringa,reticulata,17.9,
SS-VSMPE-40,06/16/2023,11:05,"AZ,IR",NA,20,Kentucky Coffee Tree,Gymnocladus,dioicus,6.3,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,1,Green Ash,Fraxinus,pennsylvanica,6.1,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,2,Green Ash,Fraxinus,pennsylvanica,4.7,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,3,Green Ash,Fraxinus,pennsylvanica,7.3,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,4,Green Ash,Fraxinus,pennsylvanica,7.1,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,5,Freeman Maple,Acer,freemanii,"10,6+10,6+10,6",
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,6,Freeman Maple,Acer,freemanii,5.5,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,7,Manitoba Maple,Acer,negundo,12.6,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,8,Green Ash,Fraxinus,pennsylvanica,7.8,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,9,Hackberry,Celtis,occidentalis,13,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,10,Green Ash,Fraxinus,pennsylvanica,1.5,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,11,Green Ash,Fraxinus,pennsylvanica,2.1,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,12,Green Ash,Fraxinus,pennsylvanica,2.6,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,13,Green Ash,Fraxinus,pennsylvanica,3.6,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,14,Green Ash,Fraxinus,pennsylvanica,1.4,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,15,Pin Cherry,Prunus,pensylvanica,2.1,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,16,Pin Cherry,Prunus,pensylvanica,1.3,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,17,Pin Cherry,Prunus,pensylvanica,5.4,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,18,Pin Cherry,Prunus,pensylvanica,4.9,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,19,Sour Cherry,Prunus,cerasus,8.3,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,20,Sour Cherry,Prunus,cerasus,"9+9,6",
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,21,Sour Cherry,Prunus,cerasus,9.9,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,22,Green Ash,Fraxinus,pennsylvanica,6.5,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,23,Pin Cherry,Prunus,pensylvanica,7.8,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,24,Green Ash,Fraxinus,pennsylvanica,6.3,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,25,Siberian Elm,Ulmus,pumila,25.5,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,26,Green Ash,Fraxinus,pennsylvanica,1.8,
RV-VSMPE-22,06/16/2023,11:30,"AZ,IR",1,27,Green Ash,Fraxinus,pennsylvanica,2.2,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,1,Morton Glossy Elm,Ulmus,'Morton Glossy',13.1,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,2,Silver Maple,Acer,saccharinum,5.7,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,3,Silver Maple,Acer,saccharinum,18.5,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,4,Silver Maple,Acer,saccharinum,5,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,5,Norway Maple,Acer,platanoides,49.9,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,6,Kentucky Coffee Tree,Gymnocladus,dioicus,4.2,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,7,Norway Maple,Acer,platanoides,22.9,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,8,Green Ash,Fraxinus,pennsylvanica,43.1,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,9,Kentucky Coffee Tree,Gymnocladus,dioicus,4.3,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,10,Norway Maple,Acer,platanoides,58.9,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,11,Norway Maple,Acer,platanoides,68.4,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,12,Green Ash,Fraxinus,pennsylvanica,26.2,
SS-VSMPE-22,06/16/2023,11:55,"AZ,IR",NA,13,Norway Maple,Acer,platanoides,52.2,
RV-VSMPE-30,06/16/2023,12:15,"AZ,IR",1,1,Siberian Elm,Ulmus,pumila,24,
RV-VSMPE-30,06/16/2023,12:15,"AZ,IR",1,2,Serviceberry,Amelanchier,arborea,4.4,
RV-VSMPE-30,06/16/2023,12:15,"AZ,IR",2,3,Manitoba Maple,Acer,negundo,28.5,
RV-VSMPE-30,06/16/2023,12:15,"AZ,IR",2,4,Red Oak,Quercus,rubra,5,
RV-VSMPE-30,06/16/2023,12:15,"AZ,IR",2,5,Serviceberry,Amelanchier,arborea,4.3,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,1,Hackberry,Celtis,occidentalis,13.7,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,2,Littleleaf Linden,Tilia,cordata,64,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,3,Hackberry,Celtis,occidentalis,11.4,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,4,Norway Maple,Acer,platanoides,49,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,5,Western Catalpa,Catalpa,speciosa,12.3,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,6,Norway Maple,Acer,platanoides,62.5,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,7,Green Ash,Fraxinus,pennsylvanica,40.7,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,8,Green Ash,Fraxinus,pennsylvanica,49.1,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,9,Freeman Maple,Acer,freemanii,7.6,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,10,Silver Maple,Acer,saccharinum,74.4,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,11,Green Ash,Fraxinus,pennsylvanica,27.8,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,12,Silver Maple,Acer,saccharinum,16.4,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,13,Green Ash,Fraxinus,pennsylvanica,38.3,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,14,Green Ash,Fraxinus,pennsylvanica,40,
SS-VSMPE-30,06/16/2023,12:30,"AZ,IR",NA,15,Green Ash,Fraxinus,pennsylvanica,38.5,
RV-VSMPE-26,06/16/2023,13:35,"AZ,IR",1,1,Norway Maple,Acer,platanoides,4.5,
RV-VSMPE-26,06/16/2023,13:35,"AZ,IR",2,2,Manitoba Maple,Acer,negundo,34.7,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,1,Norway Maple,Acer,platanoides,29.7,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,2,Norway Maple,Acer,platanoides,27.2,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,3,Norway Maple,Acer,platanoides,34.2,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,4,Norway Maple,Acer,platanoides,30.4,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,5,Honey Locust,Gleditsia,triacanthos,7.6,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,6,Norway Maple,Acer,platanoides,27.6,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,7,Honey Locust,Gleditsia,triacanthos,4.9,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,8,Crabapple,Malus,,10.7,Which one?
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,9,Crabapple,Malus,,15.1,Which one?
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,10,Honey Locust,Gleditsia,triacanthos,4.9,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,11,Norway Maple,Acer,platanoides,30.1,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,12,Norway Maple,Acer,platanoides,27,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,13,Silver Maple,Acer,saccharinum,68.9,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,14,Honey Locust,Gleditsia,triacanthos,5,
SS-VSMPE-26,06/16/2023,13:40,"AZ,IR",NA,15,Crabapple,Malus,,17.2,Which one?
RV-VSMPE-25,06/16/2023,14:15,"AZ,IR",1,1,Hackberry,Celtis,occidentalis,16.4,
RV-VSMPE-25,06/16/2023,14:15,"AZ,IR",1,2,Dead,NA,NA,12.2,
RV-VSMPE-25,06/16/2023,14:15,"AZ,IR",1,3,Dead,NA,NA,14.2,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,1,Honey Locust,Gleditsia,triacanthos,9.7,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,2,Eastern Cottonwood,Populus,deltoides,4.6,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,3,Miyabe Maple,Acer,miyabei,11.4,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,4,Miyabe Maple,Acer,miyabei,11.6,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,5,Freeman Maple,Acer,freemanii,5.8,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,6,Freeman Maple,Acer,freemanii,4.8,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,7,Tatarian Maple,Acer,tataricum,10,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,8,Green Ash,Fraxinus,pennsylvanica,37.8,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,9,Green Ash,Fraxinus,pennsylvanica,38.5,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,10,Green Ash,Fraxinus,pennsylvanica,36,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,11,Miyabe Maple,Acer,miyabei,11.8,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,12,Miyabe Maple,Acer,miyabei,6.6,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,13,Green Ash,Fraxinus,pennsylvanica,37.1,
SS-VSMPE-25,06/16/2023,14:25,"AZ,IR",NA,14,Eastern Cottonwood,Populus,deltoides,4.9,
RV-VSMPE-31,06/16/2023,14:42,"AZ,IR",1,1,Manitoba Maple,Acer,negundo,77.7,
RV-VSMPE-31,06/16/2023,14:42,"AZ,IR",2,NA,NA,NA,NA,NA,No trees
SS-VSMPE-31,06/16/2023,14:55,"AZ,IR",NA,1,Littleleaf Linden,Tilia,cordata,53.9,
SS-VSMPE-31,06/16/2023,14:55,"AZ,IR",NA,2,Green Ash,Fraxinus,pennsylvanica,44.5,
SS-VSMPE-31,06/16/2023,14:55,"AZ,IR",NA,3,Honey Locust,Gleditsia,triacanthos,10.4,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",1,1,Morton Glossy Elm,Ulmus,'Morton Glossy',4.6,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",1,2,Honey Locust,Gleditsia,triacanthos,4.5,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",1,3,Serviceberry,Amelanchier,arborea,3.9,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",1,4,Sugar Maple,Acer,saccharum,"4,8+3,9",
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",1,5,Morton Glossy Elm,Ulmus,'Morton Glossy',5.6,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",1,6,Morton Glossy Elm,Ulmus,'Morton Glossy',4.6,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",1,7,Katsura,Cercidiphyllum,japonicum,4.7,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",1,8,Hackberry,Celtis,occidentalis,7.7,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",2,9,Hackberry,Celtis,occidentalis,3.9,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",2,10,American Basswood,Tilia,americana,5,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",2,11,Serviceberry,Amelanchier,arborea,3.3,
RV-VSMPE-21,06/19/2023,10:15,"AZ,IR",2,12,American Basswood,Tilia,americana,3.8,
SS-VSMPE-21,06/19/2023,10:15,"AZ,IR",NA,NA,NA,NA,NA,NA,No trees
RV-VSMPE-18,06/19/2023,10:55,"AZ,IR",1,1,Serviceberry,Amelanchier,arborea,3.3,
RV-VSMPE-18,06/19/2023,10:55,"AZ,IR",1,2,Tatarian Maple,Acer,tataricum,3.9,
RV-VSMPE-18,06/19/2023,10:55,"AZ,IR",1,3,Serviceberry,Amelanchier,arborea,3,
RV-VSMPE-18,06/19/2023,10:55,"AZ,IR",1,4,Dead,NA,NA,3,
RV-VSMPE-18,06/19/2023,10:55,"AZ,IR",1,5,Dead,NA,NA,3.9,
RV-VSMPE-18,06/19/2023,10:55,"AZ,IR",1,6,Tatarian Maple,Acer,tataricum,3.8,
RV-VSMPE-18,06/19/2023,10:55,"AZ,IR",1,7,Hackberry,Celtis,occidentalis,6.3,
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,1,Crabapple,Malus,,12.8,Which one?
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,2,Littleleaf Linden,Tilia,cordata,43.2,
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,3,Littleleaf Linden,Tilia,cordata,43,
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,4,Japanese Lilac,Syringa,reticulata,5.5,
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,5,Japanese Lilac,Syringa,reticulata,7.3,
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,6,Bur Oak,Quercus,macrocarpa,29.8,
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,7,Tatarian Maple,Acer,tataricum,45.8,
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,8,Tatarian Maple,Acer,tataricum,15,
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,9,Tatarian Maple,Acer,tataricum,19.1,
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,10,Pioneer Elm,Ulmus,hollandica,16,
SS-VSMPE-18,06/19/2023,10:40,"AZ,IR",NA,11,Littleleaf Linden,Tilia,cordata,50.7,
RV-VSMPE-20,06/19/2023,11:00,"AZ,IR",1,1,Katsura,Cercidiphyllum,japonicum,3.8,
RV-VSMPE-20,06/19/2023,11:00,"AZ,IR",1,2,Serviceberry,Amelanchier,arborea,3.4,
RV-VSMPE-20,06/19/2023,11:00,"AZ,IR",1,3,Honey Locust,Gleditsia,triacanthos,5,
RV-VSMPE-20,06/19/2023,11:00,"AZ,IR",1,4,Serviceberry,Amelanchier,arborea,3.7,
RV-VSMPE-20,06/19/2023,11:00,"AZ,IR",1,5,Morton Glossy Elm,Ulmus,'Morton Glossy',"11,1+11,9",
RV-VSMPE-20,06/19/2023,11:00,"AZ,IR",1,6,Ginkgo,Ginkgo,biloba,4.5,
RV-VSMPE-20,06/19/2023,11:00,"AZ,IR",1,7,Katsura,Cercidiphyllum,japonicum,5,
RV-VSMPE-20,06/19/2023,11:00,"AZ,IR",1,8,Green Ash,Fraxinus,pennsylvanica,13.6,
RV-VSMPE-20,06/19/2023,11:00,"AZ,IR",1,9,Green Ash,Fraxinus,pennsylvanica,14.8,
SS-VSMPE-20,06/19/2023,11:10,"AZ,IR",NA,1,Miyabe Maple,Acer,miyabei,14,
SS-VSMPE-20,06/19/2023,11:10,"AZ,IR",NA,2,Crabapple,Malus,,9.2,Which one?
SS-VSMPE-20,06/19/2023,11:10,"AZ,IR",NA,3,Miyabe Maple,Acer,miyabei,14.4,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,1,Morton Glossy Elm,Ulmus,'Morton Glossy',4.5,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,2,Manitoba Maple,Acer,negundo,7.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,3,Manitoba Maple,Acer,negundo,6.1,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,4,Buckthorn,Rhamnus,catharticus,3.3,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,5,Buckthorn,Rhamnus,catharticus,6.2,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,6,Hackberry,Celtis,occidentalis,7.5,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,7,Serviceberry,Amelanchier,arborea,4.9,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,8,Columnar Oak,Quercus,robur 'Crimson Spire',4.4,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,9,Bigtoothed Aspen,Populus,grandidentata,7.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,10,Tatarian Maple,Acer,tataricum,3.9,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,11,Serviceberry,Amelanchier,arborea,5.3,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,12,Bigtoothed Aspen,Populus,grandidentata,8.1,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,13,Hackberry,Celtis,occidentalis,3.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,14,Hackberry,Celtis,occidentalis,7.6,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,15,Hackberry,Celtis,occidentalis,3.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,16,Buckthorn,Rhamnus,catharticus,4,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,17,Hackberry,Celtis,occidentalis,2,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,18,Buckthorn,Rhamnus,catharticus,3.2,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,19,Buckthorn,Rhamnus,catharticus,4,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,20,Manitoba Maple,Acer,negundo,14.5,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,21,Buckthorn,Rhamnus,catharticus,2.5,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,22,Buckthorn,Rhamnus,catharticus,3.7,
RV-VSMPE-19,06/19/2023,11:48,"AZ,IR",1,23,Manitoba Maple,Acer,negundo,"4,9+7",
